file,path,split_corr,data,G_x,ssr_x,G_y,ssr_y
data-cache/Jones2014_GCSE070211data/split_halves.csv,data-cache/Jones2014_GCSE070211data/split-halves/split15.csv,0.9082633313444816,,2.2353034615922223,0.8332383226855572,2.137314057267507,0.8204058913582721
data-cache/Jones2014_GCSE070211data/split_halves.csv,data-cache/Jones2014_GCSE070211data/split-halves/split16.csv,0.8428743389262415,,2.0952246662122196,0.8144700865581034,2.428090282603148,0.8549804587572568
data-cache/Jones2014_GCSE070211data/split_halves.csv,data-cache/Jones2014_GCSE070211data/split-halves/split17.csv,0.927745605946232,,2.4048451500851007,0.8525786977506514,1.959935152445224,0.7934458638277464
data-cache/Jones2014_GCSE070211data/split_halves.csv,data-cache/Jones2014_GCSE070211data/split-halves/split18.csv,0.8129514430766791,,2.0376795291978023,0.8059058149349354,2.467510642765653,0.8589285948566976
data-cache/Jones2014_GCSE070211data/split_halves.csv,data-cache/Jones2014_GCSE070211data/split-halves/split19.csv,0.8305935412641673,,2.2753744682944284,0.8381177358855154,1.8876110634738177,0.7808495620784341
data-cache/Jones2014_GCSE070211data/split_halves.csv,data-cache/Jones2014_GCSE070211data/split-halves/split2.csv,0.8086925581965763,,2.4897477017387226,0.8610888007823806,1.7341096419296094,0.7504452213368602
data-cache/Jones2014_GCSE070211data/split_halves.csv,data-cache/Jones2014_GCSE070211data/split-halves/split20.csv,0.9107935745796106,,2.0343031294723564,0.8053864826733196,2.223035727556837,0.8317033195646447
data-cache/Jones2014_GCSE070211data/split_halves.csv,data-cache/Jones2014_GCSE070211data/split-halves/split21.csv,0.8921059117452548,,2.2866415254605132,0.8394536148238678,2.007105722350198,0.8011324860861448
data-cache/Jones2014_GCSE070211data/split_halves.csv,data-cache/Jones2014_GCSE070211data/split-halves/split22.csv,0.7140135580811482,,1.8872744304500129,0.780788514822412,2.4198060792485583,0.8541308990409547
data-cache/Jones2014_GCSE070211data/split_halves.csv,data-cache/Jones2014_GCSE070211data/split-halves/split23.csv,0.8904664560280926,,2.1574791216496294,0.8231564641544471,2.077187821115151,0.811842952444979
data-cache/Jones2014_GCSE070211data/split_halves.csv,data-cache/Jones2014_GCSE070211data/split-halves/split24.csv,0.7313625419953996,,1.88441602721424,0.7802692203030474,2.19614225871831,0.8282684200882411
data-cache/Jones2014_GCSE070211data/split_halves.csv,data-cache/Jones2014_GCSE070211data/split-halves/split25.csv,0.749264922131497,,2.5206265943111847,0.8640114157250343,1.8774289219743114,0.7789927947035344
data-cache/Jones2014_GCSE070211data/split_halves.csv,data-cache/Jones2014_GCSE070211data/split-halves/split26.csv,0.9146007033270483,,1.610916362381583,0.7218398699979456,2.4372929552296796,0.8559160222016016
data-cache/Jones2014_GCSE070211data/split_halves.csv,data-cache/Jones2014_GCSE070211data/split-halves/split27.csv,0.8702487555628288,,2.2157791275534904,0.8307860182621818,1.87399968592925,0.7783626454056923
data-cache/Jones2014_GCSE070211data/split_halves.csv,data-cache/Jones2014_GCSE070211data/split-halves/split28.csv,0.684153325472988,,1.7853609582484402,0.7611948140577665,2.434189666867492,0.8556014924842997
data-cache/Jones2014_GCSE070211data/split_halves.csv,data-cache/Jones2014_GCSE070211data/split-halves/split29.csv,0.8271395565701507,,1.9369572691294346,0.7895535857268161,2.40298551008109,0.8523841297854606
data-cache/Jones2014_GCSE070211data/split_halves.csv,data-cache/Jones2014_GCSE070211data/split-halves/split3.csv,0.7792101337133878,,2.2188084258324117,0.8311697976605305,1.9741477927377606,0.7958041638483815
data-cache/Jones2014_GCSE070211data/split_halves.csv,data-cache/Jones2014_GCSE070211data/split-halves/split30.csv,0.6527611460512632,,1.920272923310288,0.7866643046137854,2.409365796232239,0.8530501687293991
data-cache/Jones2014_GCSE070211data/split_halves.csv,data-cache/Jones2014_GCSE070211data/split-halves/split31.csv,0.9063379691603484,,1.5991717843227649,0.7188919030332387,2.8101385382515627,0.8876010290247552
data-cache/Jones2014_GCSE070211data/split_halves.csv,data-cache/Jones2014_GCSE070211data/split-halves/split32.csv,0.897809938986583,,2.0951845035723258,0.8144642933366885,2.0978664504994646,0.8148505981641899
data-cache/Jones2014_GCSE070211data/split_halves.csv,data-cache/Jones2014_GCSE070211data/split-halves/split33.csv,0.8663311916193093,,1.654867786703351,0.7325192926392398,2.602720139324907,0.8713686091942819
data-cache/Jones2014_GCSE070211data/split_halves.csv,data-cache/Jones2014_GCSE070211data/split-halves/split34.csv,0.9356481446231416,,1.764824711492813,0.7569633796644096,2.486572214224935,0.8607832048324449
data-cache/Jones2014_GCSE070211data/split_halves.csv,data-cache/Jones2014_GCSE070211data/split-halves/split35.csv,0.7840590511557699,,1.885375128290465,0.7804436492544615,2.517860099151876,0.8637531546594943
data-cache/Jones2014_GCSE070211data/split_halves.csv,data-cache/Jones2014_GCSE070211data/split-halves/split36.csv,0.6931855778287377,,1.715381768982656,0.7463560632767035,2.5529535781886383,0.8669783270884219
data-cache/Jones2014_GCSE070211data/split_halves.csv,data-cache/Jones2014_GCSE070211data/split-halves/split37.csv,0.8210245552983315,,1.6414816154985077,0.7293245867229677,2.2908293819121197,0.8399462028977943
data-cache/Jones2014_GCSE070211data/split_halves.csv,data-cache/Jones2014_GCSE070211data/split-halves/split38.csv,0.7691273846714488,,1.6212244972686671,0.7243940636471013,2.7017603617148116,0.879510945319958
